Pedigree,Individual,PITTagNum,DateSampled,LengthFork1,GenSex,Gender,FieldID1Type,FieldID1,BiosamplesID,Disposition1,FinClipStatus,Weight,RearType,ReturnLocation,UTMEast,UTMNorth,UTMZone,CWTNum,Marks,SnoutBag,CommentsGeneral,pCoastal,pRedband,lineage
OmyPAHS14S_1,OmyPAHS14S_1_0044,NA,3/6/2014,380,M,M,Cell#,44,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.406,0.594,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0045,NA,3/6/2014,460,M,M,Cell#,45,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.97,0.03,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0046,NA,3/6/2014,450,M,M,Cell#,46,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.981,0.019,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0047,NA,3/6/2014,400,M,M,Cell#,47,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0048,NA,3/6/2014,420,M,M,Cell#,48,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.997,0.003,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0049,NA,3/6/2014,360,M,M,Cell#,49,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.977,0.023,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0050,NA,3/6/2014,400,F,F,Cell#,50,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0051,NA,3/6/2014,410,M,F,Cell#,51,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0052,NA,3/6/2014,390,M,F,Cell#,52,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.934,0.066,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0053,NA,3/6/2014,390,M,M,Cell#,53,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.987,0.013,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0054,NA,3/10/2014,420,F,F,Cell#,54,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.989,0.011,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0055,NA,3/10/2014,380,F,F,Cell#,55,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.992,0.008,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0056,NA,3/10/2014,500,M,M,Cell#,56,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.803,0.197,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0057,NA,3/10/2014,400,F,F,Cell#,57,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.995,0.005,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0058,NA,3/10/2014,370,F,F,Cell#,58,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.992,0.008,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0059,NA,3/10/2014,360,M,M,Cell#,59,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.556,0.444,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0060,NA,3/10/2014,400,M,M,Cell#,60,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.667,0.333,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0061,NA,3/10/2014,350,F,F,Cell#,61,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.99,0.01,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0062,NA,3/10/2014,380,M,M,Cell#,62,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.989,0.011,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0063,NA,3/10/2014,360,F,F,Cell#,63,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.98,0.02,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0064,NA,3/10/2014,380,M,M,Cell#,64,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.493,0.507,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0065,NA,3/10/2014,370,F,F,Cell#,65,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.989,0.011,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0066,NA,3/10/2014,390,F,M,Cell#,66,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.985,0.015,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0067,NA,3/10/2014,380,F,F,Cell#,67,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.977,0.023,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0068,NA,3/10/2014,380,M,M,Cell#,68,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.989,0.011,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0069,NA,3/10/2014,400,F,F,Cell#,69,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.984,0.016,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0070,NA,3/10/2014,420,M,M,Cell#,70,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.994,0.006,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0071,NA,3/10/2014,400,M,M,Cell#,71,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.969,0.031,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0072,NA,3/10/2014,360,F,F,Cell#,72,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.99,0.01,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0073,NA,3/10/2014,460,M,M,Cell#,73,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.997,0.003,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0074,NA,3/10/2014,390,F,F,Cell#,74,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.897,0.103,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0075,NA,3/10/2014,440,F,F,Cell#,75,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.995,0.005,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0076,NA,3/10/2014,400,F,F,Cell#,76,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.992,0.008,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0077,NA,3/10/2014,400,U,M,Cell#,77,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.971,0.029,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0078,NA,3/10/2014,380,M,M,Cell#,78,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.986,0.014,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0079,3D9.1C67C53217 E,3/10/2014,400,F,F,Cell#,79,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.716,0.284,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0080,NA,3/10/2014,380,F,F,Cell#,80,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.996,0.004,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0081,NA,3/10/2014,360,F,F,Cell#,81,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.966,0.034,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0082,NA,3/10/2014,390,F,F,Cell#,82,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0083,NA,3/10/2014,410,F,F,Cell#,83,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.994,0.006,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0084,NA,3/10/2014,370,M,M,Cell#,84,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.005,0.995,redband
OmyPAHS14S_1,OmyPAHS14S_1_0085,NA,3/10/2014,390,F,M,Cell#,85,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.912,0.088,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0086,NA,3/10/2014,320,M,M,Cell#,86,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.997,0.003,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0087,NA,3/10/2014,420,F,F,Cell#,87,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.997,0.003,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0088,NA,3/10/2014,370,F,F,Cell#,88,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.615,0.385,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0089,NA,3/10/2014,330,F,M,Cell#,89,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.989,0.011,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0090,NA,3/10/2014,340,F,F,Cell#,90,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.992,0.008,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0091,NA,3/12/2014,400,F,F,Cell#,91,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.984,0.016,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0092,NA,3/12/2014,270,M,M,Cell#,92,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.989,0.011,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0093,NA,3/12/2014,390,F,F,Cell#,93,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.996,0.004,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0094,NA,3/12/2014,390,M,M,Cell#,94,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.997,0.003,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0095,NA,3/12/2014,360,F,F,Cell#,95,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.697,0.303,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0096,NA,3/12/2014,400,M,F,Cell#,96,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0097,NA,3/12/2014,450,F,F,Cell#,97,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.963,0.037,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0098,NA,NA,350,M,U,Cell#,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892,0.108,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0099,NA,3/12/2014,400,F,M,Cell#,99,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.988,0.012,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0100,NA,3/12/2014,390,F,F,Cell#,100,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.903,0.097,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0101,NA,3/12/2014,410,F,F,Cell#,101,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.985,0.015,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0102,NA,3/12/2014,380,M,M,Cell#,102,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.975,0.025,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0103,NA,3/17/2014,490,F,F,Cell#,103,NA,RelAboveWeir,NA,NA,H,NA,NA,NA,NA,NA,AD,NA,NA,0.985,0.015,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0104,NA,NA,400,M,U,Cell#,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.987,0.013,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0105,NA,3/17/2014,400,F,F,Cell#,105,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.955,0.045,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0106,NA,3/17/2014,360,M,M,Cell#,106,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.541,0.459,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0107,NA,3/17/2014,440,M,M,Cell#,107,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.858,0.142,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0108,NA,3/17/2014,390,F,F,Cell#,108,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.704,0.296,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0109,NA,3/17/2014,460,M,M,Cell#,109,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.973,0.027,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0110,NA,3/17/2014,390,F,F,Cell#,110,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.985,0.015,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0111,NA,3/17/2014,350,M,M,Cell#,111,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.779,0.221,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0112,NA,3/17/2014,360,M,F,Cell#,112,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.077,0.923,redband
OmyPAHS14S_1,OmyPAHS14S_1_0113,NA,3/17/2014,430,F,F,Cell#,113,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.984,0.016,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0114,NA,3/17/2014,410,F,F,Cell#,114,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.811,0.189,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0115,NA,3/17/2014,420,F,F,Cell#,115,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.992,0.008,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0116,NA,3/17/2014,390,F,F,Cell#,116,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.989,0.011,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0117,NA,3/17/2014,400,U,F,Cell#,117,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.96,0.04,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0118,NA,3/17/2014,390,F,M,Cell#,118,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.995,0.005,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0119,NA,3/21/2014,340,F,F,Cell#,119,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.991,0.009,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0120,NA,3/21/2014,430,F,F,Cell#,120,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.988,0.012,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0121,NA,3/21/2014,420,F,F,Cell#,121,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0122,NA,3/21/2014,380,F,F,Cell#,122,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.989,0.011,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0123,NA,3/21/2014,440,F,M,Cell#,123,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.996,0.004,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0124,NA,3/21/2014,380,M,M,Cell#,124,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.517,0.483,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0125,NA,3/21/2014,440,M,M,Cell#,125,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.995,0.005,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0126,NA,3/21/2014,480,M,M,Cell#,126,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.99,0.01,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0127,NA,3/21/2014,360,F,F,Cell#,127,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.659,0.341,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0128,NA,3/21/2014,400,M,M,Cell#,128,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0129,NA,3/21/2014,460,F,F,Cell#,129,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.988,0.012,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0130,NA,3/21/2014,370,M,M,Cell#,130,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.494,0.506,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0131,NA,3/24/2014,380,F,F,Cell#,131,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.996,0.004,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0132,NA,3/24/2014,390,F,F,Cell#,132,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0133,NA,3/24/2014,420,F,F,Cell#,133,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.986,0.014,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0134,NA,3/24/2014,390,U,F,Cell#,134,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.951,0.049,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0135,NA,3/24/2014,390,M,M,Cell#,135,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.612,0.388,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0136,NA,3/24/2014,400,M,M,Cell#,136,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.523,0.477,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0137,NA,3/24/2014,370,F,F,Cell#,137,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.858,0.142,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0138,NA,3/24/2014,440,F,F,Cell#,138,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.973,0.027,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0139,NA,3/24/2014,390,M,F,Cell#,139,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.777,0.223,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0140,NA,3/24/2014,340,F,F,Cell#,140,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0141,NA,3/24/2014,370,F,F,Cell#,141,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0142,NA,3/24/2014,380,F,F,Cell#,142,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.992,0.008,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0143,NA,3/24/2014,360,F,F,Cell#,143,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0144,NA,3/24/2014,340,F,F,Cell#,144,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.877,0.123,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0145,NA,3/24/2014,350,F,F,Cell#,145,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.713,0.287,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0146,NA,3/24/2014,310,F,F,Cell#,146,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.988,0.012,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0147,NA,3/24/2014,330,M,M,Cell#,147,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.994,0.006,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0148,NA,NA,NA,M,U,Cell#,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988,0.012,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0149,NA,3/25/2014,390,U,F,Cell#,149,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.987,0.013,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0150,NA,3/25/2014,320,F,F,Cell#,150,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.994,0.006,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0151,NA,3/27/2014,400,F,F,Cell#,151,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.983,0.017,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0152,NA,3/27/2014,380,F,F,Cell#,152,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.992,0.008,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0153,NA,3/27/2014,380,F,F,Cell#,153,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.996,0.004,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0154,NA,3/27/2014,370,F,F,Cell#,154,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.992,0.008,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0155,NA,3/27/2014,410,F,F,Cell#,155,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.994,0.006,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0156,NA,3/27/2014,370,F,F,Cell#,156,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.943,0.057,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0157,NA,3/27/2014,430,F,F,Cell#,157,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.996,0.004,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0158,NA,3/27/2014,390,F,F,Cell#,158,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.884,0.116,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0159,NA,3/27/2014,370,M,M,Cell#,159,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.974,0.026,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0160,NA,3/27/2014,430,F,F,Cell#,160,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.994,0.006,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0161,NA,3/27/2014,380,F,F,Cell#,161,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.981,0.019,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0162,NA,3/27/2014,370,F,F,Cell#,162,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0163,NA,3/27/2014,360,F,F,Cell#,163,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.989,0.011,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0164,NA,3/30/2014,370,F,F,Cell#,164,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.995,0.005,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0165,NA,3/30/2014,440,F,F,Cell#,165,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.501,0.499,introgressed
OmyPAHS14S_1,OmyPAHS14S_1_0166,NA,3/30/2014,380,F,F,Cell#,166,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.989,0.011,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0167,NA,3/30/2014,410,F,F,Cell#,167,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.997,0.003,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0168,NA,3/30/2014,450,F,F,Cell#,168,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0169,NA,3/30/2014,400,F,F,Cell#,169,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.995,0.005,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0170,NA,4/3/2014,380,F,F,Cell#,170,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.988,0.012,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0171,NA,4/4/2014,360,F,F,Cell#,171,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.992,0.008,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0172,NA,4/4/2014,390,F,F,Cell#,172,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.993,0.007,coastal
OmyPAHS14S_1,OmyPAHS14S_1_0173,NA,4/4/2014,420,F,F,Cell#,173,NA,RelAboveWeir,NA,NA,W,NA,NA,NA,NA,NA,AI,NA,NA,0.46,0.54,introgressed
